_id,gameID,iterationName,version,recruitmentPlatform,eventType,rt,responses,question_order,trial_type,trial_index,time_elapsed,internal_node_id,startTime,endTime,response_json
634c593ea0ba013433eb103c,5114-0bf6e8c7-7139-4baf-b299-e104ef3569f5,pilot_10,VLAT_GGR,prolific,survey,50058,"{""participantSex"":""Female"",""participantEd"":""High school graduate, diploma or equivalent"",""judgedDifficulty"":""1"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2994122,0.0-71.0,,,
634c5946a0ba013433eb103d,5114-0bf6e8c7-7139-4baf-b299-e104ef3569f5,pilot_10,VLAT_GGR,prolific,survey,7903,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,3002035,0.0-72.0,,,
634c5949a0ba013433eb103e,8127-cb442bda-e729-414b-a2f8-ab1cf990ff2c,pilot_10,VLAT_GGR,prolific,survey,16864,,,survey-text,73,2929424,0.0-73.0,2919100.3000001907,2935964.1000003815,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1992"",""participantYears"":""29"",""participantEd_field"":""N/A"",""participantComments"":""""}"
634c5952a0ba013433eb1041,5114-0bf6e8c7-7139-4baf-b299-e104ef3569f5,pilot_10,VLAT_GGR,prolific,survey,11816,,,survey-text,73,3013865,0.0-73.0,3004602.599999994,3016418.899999991,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1999"",""participantYears"":""23"",""participantEd_field"":"""",""participantComments"":""""}"
634c59e2a0ba013433eb104f,5266-813ea644-0c0b-4b0c-9e93-9a9ab1800c71,pilot_10,VLAT_GGR,prolific,survey,19855,"{""participantSex"":""Female"",""participantEd"":""Master's degree"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""Yes""}","[0,1,2,3,4]",survey-multi-choice,71,1866372,0.0-71.0,,,
634c59eca0ba013433eb1050,5266-813ea644-0c0b-4b0c-9e93-9a9ab1800c71,pilot_10,VLAT_GGR,prolific,survey,10165,"{""participantEd_math"":["" Algebra"","" Statistics""]}",[0],survey-multi-select,72,1876546,0.0-72.0,,,
634c5a2da0ba013433eb1052,5266-813ea644-0c0b-4b0c-9e93-9a9ab1800c71,pilot_10,VLAT_GGR,prolific,survey,65067,,,survey-text,73,1941622,0.0-73.0,1881423.7999999998,1946490.6,"{""TechnicalDifficultiesFreeResp"":""My computer froze, and I had to retake and then it would not let me use  a browse with certain requirements."",""participantAge"":""1978"",""participantYears"":""44"",""participantEd_field"":""Education"",""participantComments"":""I like graphs!""}"
634c60dda0ba013433eb1079,8169-74e910a5-ceed-4bc3-b2b3-573a15d2e8bb,pilot_10,VLAT_GGR,prolific,survey,63416,"{""participantSex"":""Male"",""participantEd"":""Associate degree"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,4196575,0.0-71.0,,,
634c60eba0ba013433eb107a,8169-74e910a5-ceed-4bc3-b2b3-573a15d2e8bb,pilot_10,VLAT_GGR,prolific,survey,14370,"{""participantEd_math"":["" Algebra"","" Statistics""]}",[0],survey-multi-select,72,4210976,0.0-72.0,,,
634c6184a0ba013433eb107d,8169-74e910a5-ceed-4bc3-b2b3-573a15d2e8bb,pilot_10,VLAT_GGR,prolific,survey,152964,,,survey-text,73,4364064,0.0-73.0,4220627.200000001,4373590.799999999,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1977"",""participantYears"":""45"",""participantEd_field"":""Computer Science"",""participantComments"":""I enjoyed participating in this study and I highly appreciate you giving me this opportunity. Thanks!""}"
634c680ea0ba013433eb109b,7563-55ddfd30-08f7-4e44-9357-8075b0a7eddd,pilot_10,VLAT_GGR,prolific,survey,30740,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""6"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,6530466,0.0-71.0,,,
634c681ea0ba013433eb109c,7563-55ddfd30-08f7-4e44-9357-8075b0a7eddd,pilot_10,VLAT_GGR,prolific,survey,16130,"{""participantEd_math"":["" Algebra"","" Calculus""]}",[0],survey-multi-select,72,6546633,0.0-72.0,,,
634c6849a0ba013433eb109d,7563-55ddfd30-08f7-4e44-9357-8075b0a7eddd,pilot_10,VLAT_GGR,prolific,survey,43420,,,survey-text,73,6590088,0.0-73.0,6549165.0,6592585.0,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1946"",""participantYears"":""76"",""participantEd_field"":""Aerospace Engineering"",""participantComments"":""""}"
63515f5b7736a2799ae74bdb,5367-221d71e7-f7ce-4fa3-af78-70bc27c94d62,pilot_10,VLAT_GGR,prolific,survey,12075,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""4"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,72,1034470,0.0-71.0,,,
63515f607736a2799ae74bdd,5367-221d71e7-f7ce-4fa3-af78-70bc27c94d62,pilot_10,VLAT_GGR,prolific,survey,4945,"{""participantEd_math"":["" Algebra"","" Calculus""]}",[0],survey-multi-select,73,1039425,0.0-72.0,,,
63515f6c7736a2799ae74be3,5367-221d71e7-f7ce-4fa3-af78-70bc27c94d62,pilot_10,VLAT_GGR,prolific,survey,11827,,,survey-text,74,1051265,0.0-73.0,1040512.6999999881,1052339.5,"{""TechnicalDifficultiesFreeResp"":""none"",""participantAge"":""1995"",""participantYears"":""26"",""participantEd_field"":""biology"",""participantComments"":""""}"
6351604d7736a2799ae74c21,7754-1e9bcce6-851a-46e5-85c4-db1bd6570698,pilot_10,VLAT_GGR,prolific,survey,14285,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,72,1397353,0.0-71.0,,,
635160537736a2799ae74c22,7754-1e9bcce6-851a-46e5-85c4-db1bd6570698,pilot_10,VLAT_GGR,prolific,survey,5934,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,73,1403292,0.0-72.0,,,
635160647736a2799ae74c27,6030-7813e60d-cbde-4a4f-b504-ad25c8a93a03,pilot_10,VLAT_GGR,prolific,survey,13071,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1132550,0.0-71.0,,,
635160647736a2799ae74c28,7754-1e9bcce6-851a-46e5-85c4-db1bd6570698,pilot_10,VLAT_GGR,prolific,survey,17340,,,survey-text,74,1420638,0.0-73.0,1405584.2999999523,1422924.699999988,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1998"",""participantYears"":""23"",""participantEd_field"":""Information Science"",""participantComments"":""Thanks!""}"
6351606c7736a2799ae74c29,6030-7813e60d-cbde-4a4f-b504-ad25c8a93a03,pilot_10,VLAT_GGR,prolific,survey,8494,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,72,1141046,0.0-72.0,,,
6351607b7736a2799ae74c2d,6030-7813e60d-cbde-4a4f-b504-ad25c8a93a03,pilot_10,VLAT_GGR,prolific,survey,14690,,,survey-text,73,1155741,0.0-73.0,1142542.8000000045,1157232.6000000015,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1986"",""participantYears"":""36"",""participantEd_field"":""Mathematics"",""participantComments"":""""}"
635161dd7736a2799ae74c7a,7428-71d964e5-99fd-4c10-ac63-ed7fb9dac490,pilot_10,VLAT_GGR,prolific,survey,25999,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on most questions"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,73,1236076,0.0-71.0,,,
635161e67736a2799ae74c7c,7428-71d964e5-99fd-4c10-ac63-ed7fb9dac490,pilot_10,VLAT_GGR,prolific,survey,8898,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,74,1244980,0.0-72.0,,,
635162027736a2799ae74c8b,7428-71d964e5-99fd-4c10-ac63-ed7fb9dac490,pilot_10,VLAT_GGR,prolific,survey,28211,,,survey-text,75,1273196,0.0-73.0,1246886.299999997,1275097.1999999955,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1986"",""participantYears"":""36"",""participantEd_field"":""English"",""participantComments"":""N/A""}"
635163a67736a2799ae74d85,6276-60c7970d-c42d-4151-9096-d360ae013eae,pilot_10,VLAT_GGR,prolific,survey,22286,"{""participantSex"":""Male"",""participantEd"":""Master's degree"",""judgedDifficulty"":""1"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1584288,0.0-71.0,,,
635163af7736a2799ae74d8e,6276-60c7970d-c42d-4151-9096-d360ae013eae,pilot_10,VLAT_GGR,prolific,survey,8050,"{""participantEd_math"":["" Algebra"","" Statistics""]}",[0],survey-multi-select,72,1592343,0.0-72.0,,,
635164227736a2799ae74e09,6276-60c7970d-c42d-4151-9096-d360ae013eae,pilot_10,VLAT_GGR,prolific,survey,115820,,,survey-text,73,1708168,0.0-73.0,1598942.300000012,1714762.7000000477,"{""TechnicalDifficultiesFreeResp"":""Nope, survey worked well."",""participantAge"":""1988"",""participantYears"":""34"",""participantEd_field"":""Masters of Science - Concentration in Data Analytics"",""participantComments"":""I feel like I went through this quickly, but I work in data viz all day and I'm used to these kind of stuff. \n\nFun survey though!""}"
635165987736a2799ae74fcf,1970-e1a95b37-0f80-4156-bd8a-6198fa5615b6,pilot_10,VLAT_GGR,prolific,survey,14659,"{""participantSex"":""Female"",""participantEd"":""Master's degree"",""judgedDifficulty"":""4"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1000597,0.0-71.0,,,
6351659d7736a2799ae74fd5,1970-e1a95b37-0f80-4156-bd8a-6198fa5615b6,pilot_10,VLAT_GGR,prolific,survey,5288,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,72,1005893,0.0-72.0,,,
635165b27736a2799ae74fed,1970-e1a95b37-0f80-4156-bd8a-6198fa5615b6,pilot_10,VLAT_GGR,prolific,survey,20934,,,survey-text,73,1026841,0.0-73.0,1006931.4000000358,1027865.6999999881,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1974"",""participantYears"":""47"",""participantEd_field"":""Public Administration"",""participantComments"":""""}"
6351661a7736a2799ae75067,7272-daf04a64-f5fa-458e-8da4-dd71ca5292c4,pilot_10,VLAT_GGR,prolific,survey,9621,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""1"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,901689,0.0-71.0,,,
635166207736a2799ae75071,7272-daf04a64-f5fa-458e-8da4-dd71ca5292c4,pilot_10,VLAT_GGR,prolific,survey,5345,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,72,907041,0.0-72.0,,,
6351662e7736a2799ae75085,7272-daf04a64-f5fa-458e-8da4-dd71ca5292c4,pilot_10,VLAT_GGR,prolific,survey,14542,,,survey-text,73,921591,0.0-73.0,909979.599999994,924521.299999997,"{""TechnicalDifficultiesFreeResp"":""No issues"",""participantAge"":""1996"",""participantYears"":""26"",""participantEd_field"":""Mathematics"",""participantComments"":""No comment""}"
6351665e7736a2799ae750b8,6267-62b85919-f5d0-4586-b270-e8eeff650eac,pilot_10,VLAT_GGR,prolific,survey,12643,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1453188,0.0-71.0,,,
635166647736a2799ae750c1,6267-62b85919-f5d0-4586-b270-e8eeff650eac,pilot_10,VLAT_GGR,prolific,survey,6381,"{""participantEd_math"":["" Algebra"","" Calculus""]}",[0],survey-multi-select,72,1459574,0.0-72.0,,,
635166767736a2799ae750d3,6267-62b85919-f5d0-4586-b270-e8eeff650eac,pilot_10,VLAT_GGR,prolific,survey,18042,,,survey-text,73,1477623,0.0-73.0,1461427.1999999285,1479469.5,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1995"",""participantYears"":""27"",""participantEd_field"":""horticulture"",""participantComments"":""""}"
635166787736a2799ae750d5,9104-1b0e2b8c-b2bf-4d4b-9196-31af7fa80983,pilot_10,VLAT_GGR,prolific,survey,11363,"{""participantSex"":""Male"",""participantEd"":""High school graduate, diploma or equivalent"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1031250,0.0-71.0,,,
6351667d7736a2799ae750dc,9104-1b0e2b8c-b2bf-4d4b-9196-31af7fa80983,pilot_10,VLAT_GGR,prolific,survey,4980,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,1036235,0.0-72.0,,,
6351668a7736a2799ae750e9,9104-1b0e2b8c-b2bf-4d4b-9196-31af7fa80983,pilot_10,VLAT_GGR,prolific,survey,12980,,,survey-text,73,1049220,0.0-73.0,1037740.1999999285,1050720.3999999762,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1999"",""participantYears"":""22"",""participantEd_field"":""na"",""participantComments"":""""}"
635166ad7736a2799ae7510e,9097-c44a4209-85ef-45aa-9864-525d8aa29b68,pilot_10,VLAT_GGR,prolific,survey,13842,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""4"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,72,1150104,0.0-71.0,,,
635166b27736a2799ae75112,9097-c44a4209-85ef-45aa-9864-525d8aa29b68,pilot_10,VLAT_GGR,prolific,survey,5071,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,73,1155182,0.0-72.0,,,
635166e07736a2799ae7513a,9097-c44a4209-85ef-45aa-9864-525d8aa29b68,pilot_10,VLAT_GGR,prolific,survey,46433,,,survey-text,74,1201621,0.0-73.0,1157329.0,1203761.5999999046,"{""TechnicalDifficultiesFreeResp"":""no technical issues"",""participantAge"":""1982"",""participantYears"":""40"",""participantEd_field"":""psychology"",""participantComments"":""a few of the charts had teeny tiny print that was harder to read""}"
635166ec7736a2799ae75142,1884-34f2051a-7643-4abb-863d-c4ba0ac7e968,pilot_10,VLAT_GGR,prolific,survey,31606,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1444029,0.0-71.0,,,
635166f17736a2799ae75149,1884-34f2051a-7643-4abb-863d-c4ba0ac7e968,pilot_10,VLAT_GGR,prolific,survey,5907,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,72,1449940,0.0-72.0,,,
6351670f7736a2799ae75164,6462-082c4a1e-5328-4e8d-b166-c349c1163674,pilot_10,VLAT_GGR,prolific,survey,10239,"{""participantSex"":""Female"",""participantEd"":""Master's degree"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,844740,0.0-71.0,,,
635167107736a2799ae75165,1162-79dd280c-2557-4342-93a1-a667bcc86253,pilot_10,VLAT_GGR,prolific,survey,22835,"{""participantSex"":""Female"",""participantEd"":""High school graduate, diploma or equivalent"",""judgedDifficulty"":""4"",""participantEffort"":""I tried my best on most questions"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1414040,0.0-71.0,,,
635167147736a2799ae75168,6462-082c4a1e-5328-4e8d-b166-c349c1163674,pilot_10,VLAT_GGR,prolific,survey,5376,"{""participantEd_math"":["" Algebra"","" Statistics""]}",[0],survey-multi-select,72,850127,0.0-72.0,,,
635167167736a2799ae75169,1162-79dd280c-2557-4342-93a1-a667bcc86253,pilot_10,VLAT_GGR,prolific,survey,5683,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,1419731,0.0-72.0,,,
635167227736a2799ae75170,6462-082c4a1e-5328-4e8d-b166-c349c1163674,pilot_10,VLAT_GGR,prolific,survey,13219,,,survey-text,73,863358,0.0-73.0,852849.2000000477,866068.0999999046,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1992"",""participantYears"":""30"",""participantEd_field"":""Public Health"",""participantComments"":""""}"
635167257736a2799ae75176,1162-79dd280c-2557-4342-93a1-a667bcc86253,pilot_10,VLAT_GGR,prolific,survey,15494,,,survey-text,73,1435237,0.0-73.0,1423934.599999994,1439428.899999991,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1972"",""participantYears"":""50"",""participantEd_field"":"""",""participantComments"":""""}"
6351672d7736a2799ae7517c,1884-34f2051a-7643-4abb-863d-c4ba0ac7e968,pilot_10,VLAT_GGR,prolific,survey,59898,,,survey-text,73,1509845,0.0-73.0,1451274.0,1511172.4,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1996"",""participantYears"":""26"",""participantEd_field"":""Computer Engineering"",""participantComments"":""I didn't know there where so many different types of graphs until I did this study. It was pretty fun.""}"
6351676a7736a2799ae751a0,9164-a483e8b1-efe6-4b8b-a264-a03438b70bcc,pilot_10,VLAT_GGR,prolific,survey,20461,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1654878,0.0-71.0,,,
635167777736a2799ae751a8,9164-a483e8b1-efe6-4b8b-a264-a03438b70bcc,pilot_10,VLAT_GGR,prolific,survey,13656,"{""participantEd_math"":["" Algebra"","" Statistics""]}",[0],survey-multi-select,72,1668544,0.0-72.0,,,
635167947736a2799ae751bd,9164-a483e8b1-efe6-4b8b-a264-a03438b70bcc,pilot_10,VLAT_GGR,prolific,survey,28328,,,survey-text,73,1696881,0.0-73.0,1673328.8999999762,1701657.1000000238,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1995"",""participantYears"":""27"",""participantEd_field"":""Music Therapy"",""participantComments"":""""}"
635167bb7736a2799ae751d8,4743-72a4bd85-cb3b-4425-aef5-7eefa2af37c2,pilot_10,VLAT_GGR,prolific,survey,15942,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,73,1543314,0.0-71.0,,,
635167c37736a2799ae751dd,4743-72a4bd85-cb3b-4425-aef5-7eefa2af37c2,pilot_10,VLAT_GGR,prolific,survey,7552,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,74,1550871,0.0-72.0,,,
635167df7736a2799ae751f1,4743-72a4bd85-cb3b-4425-aef5-7eefa2af37c2,pilot_10,VLAT_GGR,prolific,survey,27612,,,survey-text,75,1578495,0.0-73.0,1552766.6,1580379.0000000005,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1977"",""participantYears"":""46"",""participantEd_field"":""Culinary Arts"",""participantComments"":""""}"
635167fc7736a2799ae75204,0391-0638999d-ada6-439f-96d0-a1691eabc569,pilot_10,VLAT_GGR,prolific,survey,21656,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""Yes""}","[0,1,2,3,4]",survey-multi-choice,71,1435358,0.0-71.0,,,
635167ff7736a2799ae75206,3109-3fd575e9-d5ff-4d97-97f0-8abf56f19de8,pilot_10,VLAT_GGR,prolific,survey,20171,"{""participantSex"":"""",""participantEd"":""High school graduate, diploma or equivalent"",""judgedDifficulty"":""1"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2010937,0.0-71.0,,,
635168037736a2799ae75208,0391-0638999d-ada6-439f-96d0-a1691eabc569,pilot_10,VLAT_GGR,prolific,survey,6626,"{""participantEd_math"":["" Algebra"","" Statistics""]}",[0],survey-multi-select,72,1441990,0.0-72.0,,,
635168097736a2799ae7520d,3109-3fd575e9-d5ff-4d97-97f0-8abf56f19de8,pilot_10,VLAT_GGR,prolific,survey,10490,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,2021431,0.0-72.0,,,
